poolId,ticker,stakeAmount,"21,513,965,191,494,200",Cumulative,Bifrost stakeAmount,"17,242,689,233,737,000",Cumulative,51%
pool14skj6e4rpjanzclx3fc880xnl8xafgg63tmw93t9xspvwx985qu,EVRST,"51,292,527,903,238",0.24%,47.25%,"51,292,527,903,238",0.24%,34.57%,
pool1ukeqarukv9gxwy9pt8jkr4qvad2yf87758g3xzemmvmtk8lrynp,CRDN1,"51,146,629,633,927",0.24%,47.49%,"51,146,629,633,927",0.24%,34.81%,
pool1a0kp4vl4fh0p0rs8s08rm7qq3vkj3epwraayk3sdgm8sz0zwt7t,BLC2,"51,020,896,283,498",0.24%,47.73%,"51,020,896,283,498",0.24%,35.04%,
pool1ng3vqzrhn3z45yjdscv3q37n26g2pj3vp99rfkgv6225y8lqg8j,EVE2,"50,876,963,108,898",0.24%,47.96%,"50,876,963,108,898",0.24%,35.28%,
pool15v22rpfg6qx9l0gx0m955gfv7tes0jpa9sy0gjs3a04lv6x9jdr,,"50,860,959,402,351",0.24%,48.20%,,0.00%,35.28%,
pool1q5q3rld4nll02w8sqhf9582jcf22t99yt27z0pqksvpnv4rdra9,N/A,"50,717,283,864,362",0.24%,48.44%,"50,717,283,864,362",0.24%,35.52%,
pool1dxwgzj66pual956mnv9delkelg873yvgr2dd8s279m0hxqvr475,APOP,"50,482,636,060,945",0.23%,48.67%,"50,482,636,060,945",0.23%,35.75%,
pool1wm5pnu72efdcvjm34r7ykkxx2h549swddjrn6r2aqy3tvjc4l57,FGMT6,"50,207,647,145,358",0.23%,48.90%,"50,207,647,145,358",0.23%,35.98%,
pool1lu2luhmkyayq9njh848kfknn6evwzmn3gzsxar7z3sttg7grxcm,PPTG1,"50,159,700,354,414",0.23%,49.14%,"50,159,700,354,414",0.23%,36.22%,
pool1qakys0fxx5p2fxcnsc2tyjpqa88q7qgtdh5t3a32hplv6fg25r9,DAPP,"50,143,908,626,002",0.23%,49.37%,"50,143,908,626,002",0.23%,36.45%,
pool19l206haluae6wyzm7tjpt3gln9paa5m9s4fedec2u09fqz300ht,ETO10,"50,006,986,072,426",0.23%,49.60%,"50,006,986,072,426",0.23%,36.68%,
pool1wdujj7tmux5nuwnpeksgncendr3mj8ecsjcddpzx9gewc3flp4r,ETO6,"50,000,387,958,891",0.23%,49.83%,"50,000,387,958,891",0.23%,36.91%,
pool1dzdxps32uqhva9q9urx4lm7m0nhlczjjccwy9kv4t2d3krsn4m7,ETO5,"50,000,249,025,607",0.23%,50.07%,"50,000,249,025,607",0.23%,37.15%,
pool1jzk8rwf2fs5l02dmm6pm5tnw9stmd8jpmvsy54085vu2u2656re,ETO11,"50,000,224,372,006",0.23%,50.30%,"50,000,224,372,006",0.23%,37.38%,
pool1fvgmxt3688a5zl6amhvaqk9tmvk3lhxkgdsta6yj3czuy5hjwfy,ETO12,"50,000,078,825,057",0.23%,50.53%,"50,000,078,825,057",0.23%,37.61%,
pool1xt7mjrtnsew3v33lu8sf93upf20sxhmcrfnpm82ra46yxk7uy45,ETO3,"49,999,988,465,081",0.23%,50.76%,"49,999,988,465,081",0.23%,37.84%,
pool1swuyjknhewtqcmh583jjpvlcl0p9h9hrt5l2f3v2hl6gchqrn40,ETO4,"49,999,979,798,639",0.23%,51.00%,"49,999,979,798,639",0.23%,38.08%,
pool1rmpv0h0pecysach8tj06vxx9wku2pdm74mk9cunx759v58q0hu2,SASA,"49,931,997,609,823",0.23%,51.23%,"49,931,997,609,823",0.23%,38.31%,
pool1pp7tn2w6ken4rpfcjwcdup3g4m5gcdhc9lgvrm3mnxz5stmrhq2,CROW,"49,239,378,599,107",0.23%,51.46%,"49,239,378,599,107",0.23%,38.54%,
pool1prc9hna2mgamtspchrygc66s9n4tlkvh39e3t9zccef4kzc3ns2,TERM,"49,178,387,251,033",0.23%,51.69%,"49,178,387,251,033",0.23%,38.77%,
pool1krznhwu3h5pu2stuslr53z5rme50t6384macsmylcnljwc7yjky,LEAF,"49,088,242,333,010",0.23%,51.91%,"49,088,242,333,010",0.23%,38.99%,
pool1rct5guwnp6nk9f4ldn5tr3s42j0nm5rxeayv56lxua5ck47ex39,FIMI,"48,919,385,516,029",0.23%,52.14%,"48,919,385,516,029",0.23%,39.22%,
pool1myvgx4ef424e6nw2strqq7dxcepav52plyyhxrk0avaw7y098l2,COOL2,"48,436,211,632,415",0.23%,52.37%,"48,436,211,632,415",0.23%,39.45%,
pool193uec04jldvah7r52q86wl033g4v42x0aste8jfg9999qepaxfp,0AAAA,"48,337,262,403,506",0.22%,52.59%,"48,337,262,403,506",0.22%,39.67%,
pool1pshqcksxywy68lt04lw6uf35f4yssekh5dx2mxqmyrukke2z5y3,ACL,"48,071,291,683,917",0.22%,52.82%,"48,071,291,683,917",0.22%,39.90%,
pool1ynxx88cq0y8vg8yrq3jrw6epm7rq9a8859v34sq9lzjy7ztg90u,EVE,"47,889,777,785,960",0.22%,53.04%,"47,889,777,785,960",0.22%,40.12%,
pool1095d0cr8yp0selmnrst5hnuf8jcl6vlkxlr2j6kq4x6qs4yxuwt,N/A,"47,604,979,434,912",0.22%,53.26%,"47,604,979,434,912",0.22%,40.34%,
pool1fpu5xurq3jx5rn626ejcx0dzzzk5lmtvdl2qkj9l4kw2sjp50dz,MS6,"47,563,437,123,174",0.22%,53.48%,"47,563,437,123,174",0.22%,40.56%,
pool166dkk9kx5y6ug9tnvh0dnvxhwt2yca3g5pd5jaqa8t39cgyqqlr,VIPER,"47,430,359,343,155",0.22%,53.70%,"47,430,359,343,155",0.22%,40.78%,
pool13qdkwy5y88ncr5qpjrh8hgtf94d0zw4wuhgezjg3hvlyyrh37c7,SECUR,"47,021,195,664,117",0.22%,53.92%,"47,021,195,664,117",0.22%,41.00%,
pool1t6ek99u2dzj8sr606uqm3uz0tt4ejr4cpvwtqfwen6p2z57rrst,BD0,"46,791,928,878,050",0.22%,54.14%,"46,791,928,878,050",0.22%,41.22%,
pool1p70svj9zrg7lgzkdn8udlslry0t27qs8r9tz9lr955v2yfna2rl,BTV1,"46,608,048,186,453",0.22%,54.35%,"46,608,048,186,453",0.22%,41.43%,
pool1tpr44v3pxth9j0ff246dvsryxpanxwx52f024ws3ecvn72sgv55,,"46,370,401,338,828",0.22%,54.57%,,0.00%,41.43%,
pool1w6l6rvhxtym5psec3mvgrjlg28d6hrv8g9jjexadzmxfgndfg2f,SIPO,"46,319,378,607,446",0.22%,54.78%,"46,319,378,607,446",0.22%,41.65%,
pool1qa6lqyu67ghpa0evxfu9nzqkj3h82qpfku82ec79zdwru4pd25m,CNODE,"45,457,978,231,223",0.21%,55.00%,"45,457,978,231,223",0.21%,41.86%,
pool1sjwdmeme5zs042jzwmdvxshhv27kepxke0mr02f2yzacsyd4wtu,CCV,"45,431,122,156,765",0.21%,55.21%,"45,431,122,156,765",0.21%,42.07%,
pool136q98jnwt093qle4ph86vdpuwplg7gyvt20h2nq4m6ksv8xjcuj,PNR39,"45,242,482,704,702",0.21%,55.42%,"45,242,482,704,702",0.21%,42.28%,
pool13z5t8wlhtf7ccc0hud8pnvpjeekjdsyn7sq69fcxf3k6kpnlm74,BTV2,"45,223,855,141,745",0.21%,55.63%,"45,223,855,141,745",0.21%,42.49%,
pool108zdflss3ayqlm5c7vr6mtqj2uwl99vk28ur8dv4zswdzt6yauc,AZUR,"45,007,439,757,919",0.21%,55.84%,"45,007,439,757,919",0.21%,42.70%,
pool1fpvs8h5q5kwpz4k2yd0vw90dgdxacr3ef508tzzewm0kysdt4eq,SBP2,"45,000,010,907,070",0.21%,56.05%,"45,000,010,907,070",0.21%,42.91%,
pool1cpwymxe2fjr20u34f874e2q6za3razk0rttslrxqhc4tu3zxau8,BTV3,"44,988,509,455,187",0.21%,56.25%,"44,988,509,455,187",0.21%,43.12%,
pool1q8x5k5wq6zsshdjcmyzcgzwaqd9mfg9fypaaew8xs597svmeyk4,,"44,761,514,450,323",0.21%,56.46%,,0.00%,43.12%,
pool189lsf6c2upyhmrzddyvyfjxxkqnte9pw8aqx7f4cuf85sjxlm02,CRDN2,"44,142,055,000,356",0.21%,56.67%,"44,142,055,000,356",0.21%,43.32%,
pool1qqq0c53vaf5ju0n3fvujmyxwca0yhp65930evw9lngmr5705csz,ANP,"43,937,161,512,224",0.20%,56.87%,"43,937,161,512,224",0.20%,43.53%,
pool1ctzja2cdwyeqnvehmrlclc5wrn9w9acwklk3acn73jrx56d66vs,OCEA2,"43,752,246,511,213",0.20%,57.08%,"43,752,246,511,213",0.20%,43.73%,
pool16pv24th2tzy8k70vk4ms35tff0fjxfm2dd2psk7cvs27wnjvlgh,SDG13,"43,634,677,034,997",0.20%,57.28%,"43,634,677,034,997",0.20%,43.93%,
pool1pmm654jfx088td54ekkkd0j28x6r5gnjdhnutzggursrxjnpk2y,EMUR4,"43,491,816,992,019",0.20%,57.48%,"43,491,816,992,019",0.20%,44.14%,
pool16fyda57p3c8gp5r6gmcq5tvqsp6mnzwvkxswgznkuh8wztrp6vv,HRMS,"43,370,314,756,673",0.20%,57.68%,"43,370,314,756,673",0.20%,44.34%,
pool1du3r4a7xq60hg2x0wcz7lw5ya3qs74rk258c8kanp93rsqdqu45,,"42,520,890,546,993",0.20%,57.88%,,0.00%,44.34%,
pool1v5u6wzakuc25q3zpx04t8gjz3rgu60wuxkv2mh5nga23xjkc86s,MOKSH,"42,287,034,185,447",0.20%,58.08%,"42,287,034,185,447",0.20%,44.54%,
pool14fjmlppz76667ws3jl5luejf2wgztuhpsftulvh3ucc65anqgve,XSP2,"42,237,047,634,338",0.20%,58.27%,"42,237,047,634,338",0.20%,44.73%,
pool15d62znf04qymt6ve536tt5y9ky979ly4um5zmgz9m850vu7wuv7,NUFID,"41,523,900,028,327",0.19%,58.47%,"41,523,900,028,327",0.19%,44.92%,
pool1u6kpt8hgqcm596kukj97ghefmxn8ks2cgwg8qqe0gtgscnufk5p,ATLAS,"41,438,552,525,785",0.19%,58.66%,"41,438,552,525,785",0.19%,45.12%,
pool1qvudfuw9ar47up5fugs53s2g84q3c4v86z4es6uwsfzzs89rwha,LGNS1,"41,249,445,186,754",0.19%,58.85%,"41,249,445,186,754",0.19%,45.31%,
pool1vc8jp7uagxgh8trzx7r260ndcydz89ges8sws05cyv7jj8q8gqs,OCEA3,"40,675,170,550,076",0.19%,59.04%,"40,675,170,550,076",0.19%,45.50%,
pool1g3ssnndd8e7lcmstkjl9ane9mup0eshv3aklg63u5tznwl4ch87,VRSTK,"40,320,147,884,129",0.19%,59.23%,"40,320,147,884,129",0.19%,45.69%,
pool1nudasuv0lljpe0tswcverqvlh0v4226vgnpsuxn0e9nkvnvcvne,STI,"39,724,471,960,476",0.18%,59.41%,"39,724,471,960,476",0.18%,45.87%,
pool13crd2ljx87988umk22er6ynwadfwdqupdpcq6prc6v59z62kxse,BLOOM,"39,441,600,488,327",0.18%,59.59%,"39,441,600,488,327",0.18%,46.05%,
pool1ases3nklh6gyjf74r7dqm89exjfd520z9cefqru959wcccmrdlk,MIN,"39,086,033,470,936",0.18%,59.78%,"39,086,033,470,936",0.18%,46.23%,
pool1lvsa8e0dw6z8g2fkw7prnfa7627wuy5jjexaadck6w5sxw5xkvm,DIGI2,"38,807,773,137,559",0.18%,59.96%,"38,807,773,137,559",0.18%,46.42%,
pool14wk2m2af7y4gk5uzlsmsunn7d9ppldvcxxa5an9r5ywek8330fg,SMAUG,"37,876,075,256,388",0.18%,60.13%,"37,876,075,256,388",0.18%,46.59%,
pool1cmaafeyy52ppz62jqmsm20c5p8nua7xx95lkkf96ktmqqj3w5td,EDEN,"37,794,203,598,554",0.18%,60.31%,"37,794,203,598,554",0.18%,46.77%,
pool1pvu2zdexh8wr4ggmuz90jvqrua6an43qj9m9urs785p8kwjzqwl,KTN3,"37,678,684,879,627",0.18%,60.48%,"37,678,684,879,627",0.18%,46.94%,
pool1uthdnav2zc2hxpg2hyeyy545lnxtl8lqdcdqxjm0j8t5srmyvzj,ADAST,"37,642,038,970,003",0.17%,60.66%,"37,642,038,970,003",0.17%,47.12%,
pool195gdnmj6smzuakm4etxsxw3fgh8asqc4awtcskpyfnkpcvh2v8t,SUNNY,"37,390,213,563,561",0.17%,60.83%,"37,390,213,563,561",0.17%,47.29%,
pool1t6n7rysk6wzm9wqxda6zxpzmm3j6256fs3mp06dc26n6503hhj4,DAVE,"37,153,352,802,800",0.17%,61.00%,"37,153,352,802,800",0.17%,47.46%,
pool1mh4ng2ldxk4sqfppzu6r4knxrk6e87e9c4wgrred84uy7xauzlh,CCV2,"36,901,501,096,588",0.17%,61.18%,"36,901,501,096,588",0.17%,47.64%,
pool19k9grwq9cdswn4k7vxzmwcls24jj3466g4s4xr5vucehcqpslfy,ADV4,"36,751,526,222,569",0.17%,61.35%,"36,751,526,222,569",0.17%,47.81%,
pool1xlfty06hg6q23qvcaxwv3p9ke7ff9n34qpr8tpxt2zflyq20ceh,SAKE,"36,685,009,797,303",0.17%,61.52%,"36,685,009,797,303",0.17%,47.98%,
pool13h08lf24fjmxxg0mmuattjv8dvy0r6fc4hrqg4qmj38xsweexrv,qzsbu,"36,669,068,438,586",0.17%,61.69%,"36,669,068,438,586",0.17%,48.15%,
pool13mas2wthxs28zftxskcsd8t87jk2w9ntc0u5uflt45sh7lcvs8h,EMUR3,"36,667,244,933,465",0.17%,61.86%,"36,667,244,933,465",0.17%,48.32%,
pool1k0xrqp03mn9u3q3sadndd6vu9udl5v38xpzyw0shm8sskuxw2av,JP2,"36,635,102,745,581",0.17%,62.03%,"36,635,102,745,581",0.17%,48.49%,
pool138m7hevnvp664cmtralju857t5k7e4frpnaevtgpuykggr50kne,ITC,"36,610,847,833,711",0.17%,62.20%,"36,610,847,833,711",0.17%,48.66%,
pool1a2nh3ktswllhwf07fjahpdg5mpqyq7j950pyftq9765r6t4cefl,OCEAN,"36,177,992,861,095",0.17%,62.37%,"36,177,992,861,095",0.17%,48.83%,
pool1f8erepj5w5nth5xfxgxnwpz59jzywt6zdwfr50jzjwfwksmg9ek,NUFIE,"36,165,902,639,285",0.17%,62.54%,"36,165,902,639,285",0.17%,48.99%,
pool1xucruwwxsym3u9v0m4ex3az5d4vpz9xu877vsl9udpt0q237e9m,KLF,"36,144,338,606,763",0.17%,62.70%,"36,144,338,606,763",0.17%,49.16%,
pool1urgvu6zk422j4xwtxa45lzpd6dm25msfthpkezr042secrtuwzc,CCV1,"36,058,983,678,290",0.17%,62.87%,"36,058,983,678,290",0.17%,49.33%,
pool18rhzlrv83a7ygj7cp5uv8dx07qkn5drhe8nh6f3qvhv66xcyj2m,SIPO2,"35,938,435,778,996",0.17%,63.04%,"35,938,435,778,996",0.17%,49.50%,
pool14mm59ntjqzphjr6chrww639cdr3yjce4qcwzc5jkk38y22u7uc6,ZZZ2,"35,828,074,298,230",0.17%,63.20%,"35,828,074,298,230",0.17%,49.66%,
pool12vs4c3cm0tr49c7alrevfs0xa5g3s4al4fn46h33e69uusat04v,BLOOM,"35,668,785,846,667",0.17%,63.37%,"35,668,785,846,667",0.17%,49.83%,
pool10ya6hxrssmyhl560gqyalhqxudkgfjdlc0e4krww6wweyaeajs8,NKR,"35,566,464,058,426",0.17%,63.54%,"35,566,464,058,426",0.17%,49.99%,
pool1xmsdhync6k6grkkj7tuycskjpseykpr24luhlazl5nsngsy87gm,EVE3,"35,552,789,399,302",0.17%,63.70%,"35,552,789,399,302",0.17%,50.16%,
pool1ua5exfeju4jc95yy595cykjh4x46998g8hrrvw2v5h9k7987a44,UPBIT,"35,431,275,939,451",0.16%,63.87%,,0.00%,50.16%,
pool1sjnh0ymk9fhhnusm7uksux5yhpfyhjfmseq5nuupsj6ezskc0pj,UPBIT,"35,361,418,578,568",0.16%,64.03%,,0.00%,50.16%,
pool1r9kse9x8ja0ajkyw8w96zw5c2aqeey6j85nmyqxhwt0rs090fu4,UPBIT,"35,354,335,626,064",0.16%,64.19%,,0.00%,50.16%,
pool1ywpt43nttzjd7883wafg255mh0hmjypwe65ercw6p2sxg5lt7ez,EVE4,"35,348,030,252,682",0.16%,64.36%,"35,348,030,252,682",0.16%,50.32%,
pool13z9mfsve9w39sl5akgz58yewad9daycxn8ja426ytdxey47yatu,UPBIT,"35,308,789,077,128",0.16%,64.52%,,0.00%,50.32%,
pool1cp4q7w2jvlthul9mlskj6xutx9rdr7n4vruqqe09pfg5ywmzdzq,UPBIT,"35,297,290,812,065",0.16%,64.69%,,0.00%,50.32%,
pool1hnukelq3ap6pj3wnetj448efj4nalngy756jln9zd2mjsp73etg,UPBIT,"35,295,758,507,217",0.16%,64.85%,,0.00%,50.32%,
pool1ek9pyk0xwjelrw7uqktvjwqj8wlcqqftjxqeq3t2vffw7qm8efs,UPBIT,"35,278,116,355,150",0.16%,65.01%,,0.00%,50.32%,
pool13t8yafhx3mfnxs8nnkvgqnm9v5gspk7cdjc5dmpzpt0a6h294yn,UPBIT,"35,251,368,850,399",0.16%,65.18%,,0.00%,50.32%,
pool1k2224hj6uhdgkflj6ncqvmfhqvhlhj0t8crhqux5mphwwumupec,UPBIT,"35,250,254,193,700",0.16%,65.34%,,0.00%,50.32%,
pool1859zslu3scj23wxcamw0slkhn80waxwkdl4k8k0asyw7sfa8dv5,UPBIT,"35,223,357,217,074",0.16%,65.51%,,0.00%,50.32%,
pool19zz6frugmvm82ecgl5hh5vq3093d4kzr4h2r5vfmt6la7trk929,CVM,"35,023,200,632,961",0.16%,65.67%,"35,023,200,632,961",0.16%,50.49%,
pool1qc05c76autq4235sq20zu4vjwtl5m0xn4mxq9kg6e66uwz95kd4,EGH,"35,022,089,106,377",0.16%,65.83%,"35,022,089,106,377",0.16%,50.65%,
pool1fxra32qureulvqrhrdpnrl5yechhqreg2khrghv3tkl4z66t0rm,N/A,"35,016,546,867,561",0.16%,65.99%,"35,016,546,867,561",0.16%,50.81%,
pool15kek228mhvnsncdjn77u8qtrn8hjh5wfzmh6g942xf0353yc77j,TIA,"35,014,566,381,679",0.16%,66.16%,"35,014,566,381,679",0.16%,50.97%,
pool1hyqdlnuff3rnvg9lx70ccca2xqxcezzz4998tp6chhxnx2st257,FCS,"35,014,240,328,297",0.16%,66.32%,"35,014,240,328,297",0.16%,51.14%,
pool1gk20vlqg7qq868avysckjcjtwyphtjurfwlgra45670ny6r4fww,GCN,"35,011,870,697,598",0.16%,66.48%,"35,011,870,697,598",0.16%,51.30%,
pool18gsrasdghtjsnzlf20pht85l4epwag74w9pfx5qvdvcpxw68sl6,GCD,"35,010,442,379,391",0.16%,66.65%,"35,010,442,379,391",0.16%,51.46%,
pool1qtscx3ge0rgmpffgqen5uup8r8tnav7a2veduweskqx7gf8gjec,N/A,"35,004,741,037,865",0.16%,66.81%,"35,004,741,037,865",0.16%,51.63%,
pool1fgp4f4afdrq26axqlnm80fz49hdkyq4am3ca3r33w0w8sw2x8ap,UPBIT,"34,910,894,820,946",0.16%,66.97%,,0.00%,51.63%,
pool14zdcvdec8qmqzsat5wg3a2h9f0u5yzrgjew534z8u3gs5durnjz,PAUL,"34,864,028,696,634",0.16%,67.13%,"34,864,028,696,634",0.16%,51.79%,
pool1jldj0znj8rltkuj4sumqq5z6p8sdt3yk4qde90q42daru5kgfl6,UPBIT,"34,722,921,821,502",0.16%,67.29%,,0.00%,51.79%,
pool1wthsvhhxueqfd9eqjdj8pgyprhr4gptn5g63z9rdrtelcfumnvg,UPBIT,"34,709,311,371,023",0.16%,67.46%,,0.00%,51.79%,
pool1hnaps49hfe3uljp4cleu4amhes6wvatufyvgt2tjdtj3xjrgknk,UPBIT,"34,698,607,556,843",0.16%,67.62%,,0.00%,51.79%,
pool13mxx49xrq4hp6mca8qrzxxmjhfrts0ayh5n6ff9uyuusq9cx4d8,UPBIT,"34,672,031,887,500",0.16%,67.78%,,0.00%,51.79%,
pool1ewrm7y47s9hv6hxku9n5gfnsuspymp0qqpwgvgm9rvm37cek2h6,A4G,"34,621,922,555,160",0.16%,67.94%,"34,621,922,555,160",0.16%,51.95%,
pool1n0uxgs5qfk5n9xl7qvq9jt8zuu02cntrsjnjayjlqtejyffnemj,EVE7,"34,481,125,670,979",0.16%,68.10%,"34,481,125,670,979",0.16%,52.11%,
pool1lnr8t7pxvq3vfg8c5lc7yjcq39haws4ntu28xpxzx4zyya9ntny,KKS,"34,418,206,049,909",0.16%,68.26%,"34,418,206,049,909",0.16%,52.27%,
pool1cmdq8atcy8x7lfhh09vdumveuh0ywsx0269ur774nvzkyhma37d,MOMO,"34,357,898,989,087",0.16%,68.42%,"34,357,898,989,087",0.16%,52.43%,
pool1tmt8thfaqeqv499l3s7k5kl64s84nycvnx55ll3ksm9hq50p0ks,WFFL,"34,351,124,091,670",0.16%,68.58%,"34,351,124,091,670",0.16%,52.59%,
pool19kfm6lz5uw7nylq27swr367mqdycmug7tve94l6h3xsz64seqtc,KILN8,"34,342,788,708,853",0.16%,68.74%,"34,342,788,708,853",0.16%,52.75%,
pool106sjgd9m4shsvtc9ruk7femgndknefmct6eedskww37pzv8hz9n,,"34,186,954,019,401",0.16%,68.90%,"34,186,954,019,401",0.16%,52.91%,
pool10quq4wlghwrvmhdzc7geq22pyhzegccwj56ax2g8hx0cjfahufs,SPS2,"33,887,492,472,885",0.16%,69.05%,"33,887,492,472,885",0.16%,53.06%,
pool1jst7rrhucnp93hepezv5yqy6fx982xs2v0udwfc5ea6my3kfak7,ESTK,"33,721,782,938,289",0.16%,69.21%,"33,721,782,938,289",0.16%,53.22%,
pool1vquhv3kh6xkklckaenl8alyuhfsld57ef5573aqauueyqacx4ak,KIWI,"33,491,483,973,229",0.16%,69.37%,"33,491,483,973,229",0.16%,53.38%,
pool1v96277f457qtwhuq3ma9yjlacq4mjw9h4j3jfy5rjgjru5lyxea,FGMT8,"33,373,350,926,322",0.16%,69.52%,"33,373,350,926,322",0.16%,53.53%,
pool1nll5ghr8cdkl6ppnxpuk6c6vrg9d5kq3tp8d6xjdds5pct6pxj9,BNP,"33,308,400,343,903",0.15%,69.68%,"33,308,400,343,903",0.15%,53.69%,
pool12l453n0jtxqq88cgwgr67z06ldyhqqvwxgkn0sgungjfvhtp2el,EVERS,"33,278,376,471,844",0.15%,69.83%,"33,278,376,471,844",0.15%,53.84%,
pool1me68mzk9kephj0yqya6xu9jefjvtg0dvmly3m9sy67cezrexalx,BNP,"33,253,825,315,406",0.15%,69.99%,,0.00%,53.84%,
pool1398lzhvtaa0hgz305d2jz4urfkwkkt66yv476wqe6att2f7dphh,,"33,230,224,729,903",0.15%,70.14%,,0.00%,53.84%,
pool1jz5ljsnj4fzmk84j0wcw9ldy866dn07nzqg2ktyuyjvfvr3jgtq,DIGI4,"33,197,236,852,638",0.15%,70.29%,"33,197,236,852,638",0.15%,54.00%,
pool1lm89trd8cl36k8njlhgsemavry2jymnhddpvtk7fk7r7g4e3fep,BNP,"33,162,390,386,999",0.15%,70.45%,,0.00%,54.00%,
pool1lpw2wnj2vrc75fv7f4jnfzgkqvlrxlampz5nmduwve47xgnckns,BNP,"33,161,429,357,624",0.15%,70.60%,,0.00%,54.00%,
pool12xxugucen5pql0ay70uakgqjaxpwfj6c9py8euyu4q3p23s0fyg,BNP,"33,161,427,292,254",0.15%,70.76%,,0.00%,54.00%,
pool1f4n4mdsv5ydxuc3y4tzgumqvfa8xxlyr8jl70qquama0ug2pmhf,BNP,"33,155,709,813,718",0.15%,70.91%,,0.00%,54.00%,
pool10x7rsal3ldumkycuc7f7rslx3vc5axhz5jzwngfcg7hd6t2p7sc,BNP,"33,145,895,765,317",0.15%,71.07%,,0.00%,54.00%,
pool1rpfj2y4vddj8azwu9977a63s2cjl374pep98l6dhuqh5u9jctj0,BNP,"33,132,356,096,721",0.15%,71.22%,,0.00%,54.00%,
pool1jsala5rdc0hjewcvu9dujcz8jpfxp7hadqr3r3hzs63skhhtpqs,BNP,"33,115,782,545,670",0.15%,71.37%,,0.00%,54.00%,
pool1nwv3c3q62lqcdgp7s0jtl4xldgfnjnt0szkdclk4tzjqzv6kv7n,BNP,"33,110,412,871,323",0.15%,71.53%,,0.00%,54.00%,
pool19zkd9hmkgdjmx2xr0psuat88uuw25wsrktr2qe69v2uzqldfnmj,,"32,895,593,394,435",0.15%,71.68%,,0.00%,54.00%,
pool1c89d4drtwn0048mekkdkzllz559ahnntxelyw2mppxnmc36hjlx,CLIO1,"32,674,099,422,909",0.15%,71.83%,"32,674,099,422,909",0.15%,54.15%,
pool1jq7r3evstu2c040vlry8tgvpwf0mfvft86cxecwjpwcuvvqfu2r,CCV3,"32,521,103,249,166",0.15%,71.98%,"32,521,103,249,166",0.15%,54.30%,
pool1lurfk0k0wwx54hlg8a7zp3jtstu57u59aeq7aketl55hknmmtu0,TNTM,"32,389,580,997,512",0.15%,72.13%,"32,389,580,997,512",0.15%,54.45%,
pool1a4qtpgce7cu6wzc79fx7qrc3938hkl2gf8c2h5jugvm2gnu86l7,,"32,238,086,683,972",0.15%,72.28%,,0.00%,54.45%,
pool16vdezg50c80dhs78jhfl0gpqr68trtmqy40xplw39t9mgk6vrkd,BNP,"32,220,916,234,859",0.15%,72.43%,,0.00%,54.45%,
pool164xvrnwxg0xwhkcm0fsnlzmtj3ptp5s7hne32k4dyv60x4utfje,,"32,163,906,064,642",0.15%,72.58%,,0.00%,54.45%,
pool1z46azf72z9yjlq6rpngwn5syg5xup8jcwguu2t259ngl5cnv2ds,BNP,"32,109,816,527,689",0.15%,72.73%,,0.00%,54.45%,
pool1ewgnsmk42ljf00wytawfcl3dcash9f852u5fr92e37wqxutyksl,BNP,"32,087,876,026,459",0.15%,72.88%,,0.00%,54.45%,
pool15zrkyr0f80hxlt4scv72tej8l8zwrcphmrega9wutqchjekceal,ZETE,"31,985,858,931,279",0.15%,73.03%,"31,985,858,931,279",0.15%,54.60%,
pool16kus5xvdysgmtjp0hhlwt72tsm0yn2zcn0a8wg9emc6c75lxvmc,EDEN,"31,811,150,620,153",0.15%,73.18%,"31,811,150,620,153",0.15%,54.75%,
pool1vxz0deezj5c2950e7arpzfqxzq8zd9kawsullrzjw5rsq0yhxgr,ZZZ,"31,524,508,856,637",0.15%,73.32%,"31,524,508,856,637",0.15%,54.89%,
pool19lz8nyz0jjpdrdtnjaar4untk4th23gpg5s7aegn7480zff4vgq,MS5,"31,409,704,893,598",0.15%,73.47%,"31,409,704,893,598",0.15%,55.04%,
pool1t6tyc9menh5uax38j89jgdyj0maz6e4mgx90n7xkcl7mu8fzqxu,BNP,"31,394,165,839,620",0.15%,73.62%,"31,394,165,839,620",0.15%,55.18%,
pool1p5ja48uqc7pjnuqvwu7cgmspvx938qpnf4zqm0x2k0ngkh4lkjx,SIPO3,"31,329,736,114,208",0.15%,73.76%,"31,329,736,114,208",0.15%,55.33%,
pool1r55hyfrd3tw6nzpkvf4rfceh2f04yph92fc462phnd0akp2s5r6,COFFE,"31,248,239,561,839",0.15%,73.91%,"31,248,239,561,839",0.15%,55.48%,
pool19f6guwy97mmnxg9dz65rxyj8hq07qxud886hamyu4fgfz7dj9gl,BERRY,"31,116,043,536,579",0.14%,74.05%,"31,116,043,536,579",0.14%,55.62%,
pool19asxjgd6ah9ddzauwede4wpt9vsp6s4ax5nz297wt47evc9sn7z,,"30,988,084,033,779",0.14%,74.20%,,0.00%,55.62%,
pool1gqgyta9sku3crjzfl9kj7kxsgfkt98y98yeu09kx22zscrezuj7,FORTE,"30,953,879,914,486",0.14%,74.34%,"30,953,879,914,486",0.14%,55.76%,
pool15ccmgcc4k9t8auxw9v4dfjmrl2kqnuevawn8z6n7xv09utw9hh3,4ADA,"30,783,227,216,338",0.14%,74.48%,"30,783,227,216,338",0.14%,55.91%,
